,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Coordinates,School District,State Rank
15935,4017050020,8/14/2014,450000.0,small,minimal,2450,19744,2.0,0.0,0.0,good,very_good,2450,0.0,1990,0.0,98038,47.3746,-122.02600000000001,2650,19597,"(-122.02600000000001, 47.3746)",federal way,51-above
15936,3982700250,4/23/2015,799900.0,small,minimal,3030,7800,2.0,0.0,0.0,good,good,1580,1450.0,1991,0.0,98033,47.68899999999999,-122.196,2840,7435,"(-122.196, 47.68899999999999)",lake washington,Top_ten
15937,2523069134,4/6/2015,495000.0,small,minimal,2480,91911,1.0,0.0,2.0,very_good,good,1470,1010.0,1973,0.0,98027,47.4579,-121.98100000000001,2540,91911,"(-121.98100000000001, 47.4579)",mercer island,Top_ten
15938,7281300010,8/22/2014,1200000.0,small,average,4310,10842,2.0,0.0,2.0,good,very_good,3140,1170.0,1988,0.0,98177,47.7735,-122.38600000000001,2280,11106,"(-122.38600000000001, 47.7735)",auburn,51-above
15939,3396800280,2/23/2015,637000.0,small,minimal,2120,15000,2.0,0.0,0.0,very_good,good,2120,0.0,1983,0.0,98052,47.7159,-122.1,2170,15000,"(-122.1, 47.7159)",federal way,51-above
15940,7234600851,12/16/2014,589000.0,small,minimal,2210,4366,2.0,0.0,0.0,good,good,2210,0.0,1901,0.0,98122,47.6105,-122.309,1740,1745,"(-122.309, 47.6105)",seattle,11-50
15941,7418000020,7/24/2014,305000.0,small,minimal,1400,10350,1.0,0.0,0.0,very_good,good,1400,0.0,1976,0.0,98059,47.479,-122.132,1780,10457,"(-122.132, 47.479)",kent,11-50
15942,7548300170,3/31/2015,600000.0,small,minimal,2760,5200,2.0,,0.0,good,good,1790,970.0,1910,2003.0,98144,47.589,-122.31299999999999,1310,2059,"(-122.31299999999999, 47.589)",bellevue,Top_ten
15943,1446300020,5/31/2014,587000.0,small,minimal,2550,6256,2.0,0.0,0.0,good,good,2550,0.0,1992,0.0,98072,47.7742,-122.166,2460,8256,"(-122.166, 47.7742)",seattle,11-50
15944,4385700425,5/5/2014,1430000.0,small,minimal,2220,4000,2.0,0.0,0.0,good,good,2220,0.0,2000,0.0,98112,47.6364,-122.28,1870,4000,"(-122.28, 47.6364)",issaquah,Top_ten
15945,16000545,3/12/2015,250000.0,small,minimal,1320,11212,1.0,0.0,0.0,very_good,bad,1320,0.0,1914,0.0,98002,47.3098,-122.209,1060,6766,"(-122.209, 47.3098)",seattle,11-50
15946,7996720050,4/24/2015,515000.0,small,average,2440,3202,2.0,0.0,0.0,very_good,good,1640,800.0,1982,0.0,98133,47.7152,-122.34200000000001,2440,3200,"(-122.34200000000001, 47.7152)",lake washington,Top_ten
15947,8691310840,5/9/2014,833000.0,small,minimal,3780,10308,2.0,0.0,0.0,good,very_good,3780,0.0,1999,,98075,47.589,-121.98299999999999,3500,10740,"(-121.98299999999999, 47.589)",lake washington,Top_ten
15948,4309700130,6/4/2014,860000.0,small,average,4720,32467,2.0,0.0,2.0,good,very_good,3190,1530.0,1998,0.0,98059,47.508,-122.113,3260,26386,"(-122.113, 47.508)",highline,51-above
15949,5100401060,9/8/2014,550000.0,small,average,2360,6678,1.0,0.0,0.0,good,good,1760,600.0,1949,,98115,47.6919,-122.31299999999999,1640,6380,"(-122.31299999999999, 47.6919)",seattle,11-50
15950,1180002580,3/19/2015,180000.0,small,minimal,890,6000,1.0,0.0,0.0,bad,bad,890,0.0,1919,0.0,98178,47.4976,-122.225,1100,6000,"(-122.225, 47.4976)",issaquah,Top_ten
15951,3379100130,6/18/2014,507000.0,small,minimal,1770,9375,1.0,0.0,0.0,very_good,good,1170,600.0,1968,,98052,47.6935,-122.11200000000001,1540,9375,"(-122.11200000000001, 47.6935)",bellevue,Top_ten
15952,8645900080,8/27/2014,427000.0,small,minimal,1720,128066,1.0,0.0,0.0,good,good,1720,0.0,1994,0.0,98027,47.4487,-121.98100000000001,2360,111078,"(-121.98100000000001, 47.4487)",bellevue,Top_ten
15953,7569500010,11/20/2014,616950.0,small,average,2490,2722,2.0,0.0,0.0,good,good,2020,470.0,1999,,98005,47.5893,-122.165,2490,2755,"(-122.165, 47.5893)",seattle,11-50
15954,8026200080,7/15/2014,372000.0,small,minimal,1890,10550,1.0,0.0,0.0,very_good,good,1010,880.0,1969,0.0,98056,47.5147,-122.193,1930,7291,"(-122.193, 47.5147)",tahoma,Top_ten
15955,5101404555,10/6/2014,290000.0,small,minimal,1020,6380,1.0,0.0,0.0,good,good,1020,0.0,1930,1973.0,98115,47.6971,-122.31700000000001,1380,6380,"(-122.31700000000001, 47.6971)",seattle,11-50
15956,9432900250,3/9/2015,329990.0,small,minimal,2420,8438,2.0,0.0,0.0,good,good,2420,0.0,1997,0.0,98022,47.2089,-122.01100000000001,2270,8770,"(-122.01100000000001, 47.2089)",shoreline,11-50
15957,3995700250,10/13/2014,393500.0,small,minimal,1600,8156,1.0,,0.0,very_good,good,1600,0.0,1948,0.0,98155,47.7397,-122.3,1200,8156,"(-122.3, 47.7397)",highline,51-above
15958,2574900080,5/13/2014,1550000.0,moderate,average,3370,17458,1.0,0.0,2.0,very_good,very_good,2000,1370.0,1982,0.0,98040,47.5591,-122.229,4240,15202,"(-122.229, 47.5591)",kent,11-50
15959,8731982630,5/22/2014,240000.0,small,minimal,1720,8300,1.0,0.0,0.0,very_good,good,1720,0.0,1973,0.0,98023,47.3192,-122.385,2010,8000,"(-122.385, 47.3192)",auburn,51-above
15960,2968800660,5/13/2014,285000.0,small,minimal,1090,8640,1.0,,0.0,very_good,bad,1090,0.0,1973,0.0,98166,47.458999999999996,-122.355,1260,8400,"(-122.355, 47.458999999999996)",highline,51-above
15961,2872900010,4/14/2015,382500.0,small,minimal,1090,9862,1.0,0.0,0.0,good,good,1090,0.0,1987,0.0,98074,47.6256,-122.036,1710,9862,"(-122.036, 47.6256)",enumclaw,51-above
15962,1118000080,3/31/2015,1930000.0,small,average,3600,16101,1.0,0.0,0.0,good,good,3600,0.0,1951,0.0,98112,47.6308,-122.287,3650,9506,"(-122.287, 47.6308)",highline,51-above
15963,8923600185,8/29/2014,800000.0,small,minimal,2760,9471,1.0,0.0,2.0,good,good,1760,1000.0,1956,0.0,98115,47.676,-122.272,3040,6765,"(-122.272, 47.676)",lake washington,Top_ten
15964,1725059252,4/2/2015,550000.0,small,average,2770,24140,2.0,0.0,0.0,good,good,2770,0.0,1967,,98033,47.6585,-122.186,1720,16011,"(-122.186, 47.6585)",lake washington,Top_ten
15965,3818700190,12/15/2014,387846.0,small,minimal,2520,15205,1.0,0.0,0.0,very_good,good,2040,480.0,1954,0.0,98028,47.7642,-122.264,1680,10000,"(-122.264, 47.7642)",bellevue,Top_ten
15966,5125400305,8/21/2014,367500.0,small,minimal,1960,16015,1.0,0.0,0.0,good,good,1960,0.0,1980,0.0,98002,47.33,-122.22,1960,16015,"(-122.22, 47.33)",northshore,Top_ten
15967,4232400010,8/4/2014,780500.0,moderate,minimal,1760,4264,2.0,0.0,0.0,good,good,1760,0.0,1902,0.0,98112,47.6246,-122.31200000000001,2130,4264,"(-122.31200000000001, 47.6246)",federal way,51-above
15968,5100402606,5/5/2015,680000.0,small,minimal,1090,6775,1.0,0.0,0.0,very_good,good,850,240.0,1950,0.0,98115,47.6934,-122.321,1580,5760,"(-122.321, 47.6934)",shoreline,11-50
15969,3876300080,12/24/2014,434400.0,moderate,minimal,1960,7875,1.0,0.0,0.0,very_good,good,1960,0.0,1968,0.0,98034,47.7256,-122.18,1800,7764,"(-122.18, 47.7256)",issaquah,Top_ten
15970,1246700050,6/12/2014,370000.0,small,minimal,1220,17172,1.0,0.0,0.0,very_good,bad,1220,0.0,1947,0.0,98033,47.6934,-122.163,1510,12915,"(-122.163, 47.6934)",lake washington,Top_ten
15971,1837010010,3/13/2015,465000.0,small,minimal,1730,8073,1.0,0.0,0.0,good,good,1350,380.0,1971,0.0,98177,47.7694,-122.367,2500,8073,"(-122.367, 47.7694)",auburn,51-above
15972,1328320280,3/27/2015,323000.0,small,minimal,1830,6925,1.0,,0.0,very_good,good,1830,0.0,1979,,98058,47.4445,-122.12299999999999,2010,7350,"(-122.12299999999999, 47.4445)",riverview,11-50
15973,5468760050,1/5/2015,270000.0,small,minimal,1600,9921,2.0,0.0,0.0,good,good,1600,0.0,2009,,98042,47.3678,-122.124,2140,5806,"(-122.124, 47.3678)",renton,51-above
15974,5556300114,12/19/2014,1320000.0,small,minimal,2040,42693,1.0,0.0,2.0,good,very_good,2040,0.0,1980,0.0,98052,47.6479,-122.12,2640,11957,"(-122.12, 47.6479)",shoreline,11-50
15975,2316800020,6/27/2014,560000.0,small,minimal,2710,6583,2.0,0.0,0.0,good,good,2710,0.0,2003,0.0,98059,47.4922,-122.141,2710,6583,"(-122.141, 47.4922)",bellevue,Top_ten
15976,7133300675,4/28/2015,450000.0,small,minimal,1140,4500,1.0,0.0,0.0,good,bad,840,300.0,1907,0.0,98144,47.5897,-122.314,1150,3000,"(-122.314, 47.5897)",shoreline,11-50
15977,751000020,6/26/2014,290000.0,small,minimal,930,7740,1.0,0.0,0.0,good,bad,930,0.0,1924,0.0,98125,47.7091,-122.292,1250,7740,"(-122.292, 47.7091)",seattle,11-50
15978,3578400670,9/24/2014,354000.0,small,minimal,1010,21340,1.0,,0.0,good,good,1010,0.0,1980,0.0,98074,47.6223,-122.04299999999999,1700,13045,"(-122.04299999999999, 47.6223)",seattle,11-50
15979,2767603890,3/4/2015,705000.0,moderate,average,2380,5000,2.0,0.0,0.0,very_good,good,2380,0.0,1909,0.0,98107,47.6722,-122.389,1800,4650,"(-122.389, 47.6722)",northshore,Top_ten
15980,9477000190,8/8/2014,445000.0,small,minimal,1860,7200,1.0,0.0,0.0,very_good,good,1240,620.0,1977,0.0,98034,47.7332,-122.19200000000001,1560,7630,"(-122.19200000000001, 47.7332)",seattle,11-50
15981,2268000500,7/21/2014,229900.0,small,minimal,1440,11925,1.0,0.0,0.0,good,good,1440,0.0,1968,0.0,98003,47.2738,-122.3,1440,10425,"(-122.3, 47.2738)",bellevue,Top_ten
15982,7202271060,3/10/2015,610000.0,small,minimal,2980,5896,2.0,0.0,0.0,good,good,2980,0.0,2001,0.0,98053,47.6872,-122.036,2900,5712,"(-122.036, 47.6872)",bellevue,Top_ten
15983,7852020080,12/10/2014,535000.0,small,average,2670,5108,2.0,0.0,2.0,good,good,2670,0.0,2000,0.0,98065,47.5342,-121.866,2670,6500,"(-121.866, 47.5342)",seattle,11-50
15984,3298400470,2/4/2015,437400.0,small,minimal,2150,8925,1.0,0.0,0.0,very_good,good,2150,0.0,1960,0.0,98008,47.6253,-122.119,1100,7875,"(-122.119, 47.6253)",bellevue,Top_ten
15985,8854000010,8/12/2014,540000.0,moderate,minimal,3160,10059,2.0,0.0,0.0,good,very_good,1740,1420.0,1978,0.0,98011,47.7477,-122.21700000000001,3120,11557,"(-122.21700000000001, 47.7477)",seattle,11-50
15986,1624059093,6/30/2014,570000.0,small,minimal,1890,29185,1.0,0.0,0.0,good,good,1470,420.0,1949,2013.0,98006,47.5621,-122.16799999999999,2580,11600,"(-122.16799999999999, 47.5621)",bellevue,Top_ten
15987,8564950280,10/9/2014,533000.0,small,minimal,2810,4607,2.0,0.0,0.0,good,good,2810,0.0,2004,0.0,98011,47.7735,-122.227,2540,4871,"(-122.227, 47.7735)",shoreline,11-50
15988,7853230460,4/3/2015,555000.0,small,minimal,2690,4819,2.0,0.0,0.0,good,good,2690,0.0,2004,0.0,98065,47.5302,-121.84899999999999,2360,4829,"(-121.84899999999999, 47.5302)",bellevue,Top_ten
15989,1796350080,6/23/2014,239950.0,small,minimal,1230,9600,1.0,0.0,0.0,very_good,good,1230,0.0,1984,0.0,98042,47.3675,-122.095,1330,8250,"(-122.095, 47.3675)",tahoma,Top_ten
15990,9477200460,1/8/2015,350000.0,small,minimal,950,9451,1.0,0.0,0.0,very_good,good,950,0.0,1977,0.0,98034,47.7308,-122.19,1480,8352,"(-122.19, 47.7308)",federal way,51-above
15991,7972601995,6/16/2014,245000.0,small,minimal,1200,4880,1.0,,0.0,good,bad,980,220.0,1943,0.0,98106,47.5276,-122.346,1040,4880,"(-122.346, 47.5276)",tahoma,Top_ten
15992,1454100440,6/5/2014,456000.0,small,minimal,1670,9886,1.0,,0.0,very_good,good,1670,0.0,1947,0.0,98125,47.7249,-122.287,2590,9997,"(-122.287, 47.7249)",federal way,51-above
15993,2558690130,8/13/2014,465000.0,small,minimal,2140,7701,1.0,0.0,0.0,very_good,good,1470,670.0,1977,0.0,98034,47.7213,-122.171,2130,8050,"(-122.171, 47.7213)",highline,51-above
15994,8682310470,1/7/2015,445000.0,small,minimal,1440,4660,1.0,0.0,2.0,good,good,1440,0.0,2008,0.0,98053,47.7092,-122.015,1680,4989,"(-122.015, 47.7092)",lake washington,Top_ten
15995,3876000440,7/28/2014,517850.0,moderate,minimal,3050,7500,1.0,0.0,0.0,very_good,good,1800,1250.0,1966,0.0,98034,47.7249,-122.18700000000001,2060,7848,"(-122.18700000000001, 47.7249)",snoqualmie valley,Top_ten
15996,4137070440,9/30/2014,329000.0,moderate,minimal,2570,7260,2.0,0.0,0.0,good,good,2570,0.0,1996,0.0,98092,47.2622,-122.212,2200,7421,"(-122.212, 47.2622)",federal way,51-above
15997,2391602500,5/15/2014,512500.0,small,minimal,1840,2875,2.0,0.0,0.0,very_good,good,1840,0.0,1997,0.0,98116,47.562,-122.39299999999999,1240,5750,"(-122.39299999999999, 47.562)",auburn,51-above
15998,8632100010,6/4/2014,365000.0,small,minimal,1250,8100,1.0,0.0,0.0,very_good,good,1250,0.0,1947,0.0,98125,47.7294,-122.329,1710,8100,"(-122.329, 47.7294)",lake washington,Top_ten
15999,3034200426,3/20/2015,450500.0,small,minimal,1410,9384,1.0,0.0,0.0,good,good,1410,0.0,1948,0.0,98133,47.7161,-122.33,1990,9384,"(-122.33, 47.7161)",enumclaw,51-above
16000,5078400190,10/16/2014,915000.0,small,minimal,1560,8232,1.0,0.0,0.0,good,good,1560,0.0,1952,0.0,98004,47.62300000000001,-122.205,1930,8286,"(-122.205, 47.62300000000001)",northshore,Top_ten
16001,1450100420,6/20/2014,205000.0,small,minimal,960,7314,1.0,0.0,0.0,very_good,bad,960,0.0,1960,0.0,98002,47.2891,-122.221,990,7314,"(-122.221, 47.2891)",lake washington,Top_ten
16002,1853500290,8/11/2014,314000.0,small,minimal,1870,8449,2.0,0.0,0.0,good,good,1870,0.0,1992,0.0,98188,47.4435,-122.274,2160,8113,"(-122.274, 47.4435)",federal way,51-above
16003,8133700020,7/2/2014,496000.0,small,minimal,900,9260,1.0,0.0,0.0,good,good,900,0.0,1946,0.0,98107,47.6695,-122.36,1230,6913,"(-122.36, 47.6695)",seattle,11-50
16004,723059073,4/16/2015,329950.0,small,minimal,2050,7590,1.0,0.0,0.0,good,good,1280,770.0,1957,0.0,98178,47.4916,-122.22399999999999,2050,7800,"(-122.22399999999999, 47.4916)",shoreline,11-50
16005,2374200005,6/16/2014,375000.0,small,minimal,2400,6000,2.0,0.0,0.0,good,bad,2400,?,1913,1945.0,98011,47.7607,-122.209,1780,8732,"(-122.209, 47.7607)",issaquah,Top_ten
16006,7420200050,6/20/2014,623000.0,small,minimal,1850,7777,2.0,0.0,0.0,very_good,good,1850,0.0,1989,0.0,98033,47.6908,-122.169,1850,8482,"(-122.169, 47.6908)",seattle,11-50
16007,7211350130,6/19/2014,310000.0,small,minimal,1220,9600,1.0,0.0,0.0,good,bad,1220,0.0,1980,0.0,98014,47.6462,-121.90899999999999,1180,9000,"(-121.90899999999999, 47.6462)",bellevue,Top_ten
16008,7802900500,3/4/2015,532500.0,small,average,3140,37120,1.0,0.0,0.0,good,good,1760,?,1984,0.0,98065,47.5244,-121.84200000000001,2100,13500,"(-121.84200000000001, 47.5244)",lake washington,Top_ten
16009,8081900101,5/28/2014,960000.0,small,minimal,2410,4560,2.0,0.0,2.0,very_good,good,1800,610.0,1929,0.0,98117,47.6796,-122.402,2150,5100,"(-122.402, 47.6796)",highline,51-above
16010,9510300130,6/28/2014,598000.0,small,minimal,3130,40918,2.0,0.0,0.0,good,good,3130,0.0,1994,,98045,47.4761,-121.723,2760,35440,"(-121.723, 47.4761)",federal way,51-above
16011,8582010290,8/14/2014,683000.0,small,minimal,2300,9218,2.0,0.0,2.0,good,good,2300,0.0,1998,,98027,47.5504,-122.07700000000001,2730,9930,"(-122.07700000000001, 47.5504)",seattle,11-50
16012,4023500352,2/17/2015,425000.0,moderate,minimal,2840,9425,1.0,0.0,0.0,very_good,good,1590,1250.0,1962,,98155,47.7609,-122.29700000000001,1900,11600,"(-122.29700000000001, 47.7609)",kent,11-50
16013,9482700440,5/6/2014,533000.0,moderate,minimal,1800,3780,1.5,,0.0,good,good,1400,400.0,1926,0.0,98103,47.6831,-122.34299999999999,1400,3780,"(-122.34299999999999, 47.6831)",federal way,51-above
16014,6117502455,5/13/2014,375000.0,small,minimal,1190,9486,1.0,0.0,0.0,very_good,good,1190,0.0,1953,0.0,98166,47.4319,-122.339,2100,10400,"(-122.339, 47.4319)",northshore,Top_ten
16015,2791500020,6/4/2014,250500.0,small,minimal,1710,7225,2.0,0.0,0.0,very_good,good,1710,0.0,1988,0.0,98023,47.2917,-122.37299999999999,1710,7225,"(-122.37299999999999, 47.2917)",renton,51-above
16016,5643600351,8/6/2014,257000.0,small,minimal,1900,22896,1.5,0.0,0.0,good,good,1360,540.0,1922,1990.0,98010,47.3102,-122.023,1300,8960,"(-122.023, 47.3102)",auburn,51-above
16017,4059400585,6/24/2014,218000.0,small,minimal,880,18205,1.0,0.0,0.0,very_good,bad,880,0.0,1945,,98178,47.5013,-122.244,1110,16115,"(-122.244, 47.5013)",seattle,11-50
16018,9285800585,6/11/2014,460000.0,small,minimal,2060,4437,1.0,0.0,0.0,good,good,1030,1030.0,1929,0.0,98126,47.5705,-122.376,1750,4452,"(-122.376, 47.5705)",issaquah,Top_ten
16019,5727500561,4/14/2015,255544.0,small,minimal,1360,6186,1.5,0.0,0.0,very_good,bad,760,600.0,1941,0.0,98133,47.7503,-122.334,1610,7453,"(-122.334, 47.7503)",mercer island,Top_ten
16020,8682310430,9/14/2014,560000.0,small,minimal,1680,4647,1.0,0.0,0.0,good,good,1680,0.0,2008,0.0,98053,47.7088,-122.015,1680,4950,"(-122.015, 47.7088)",highline,51-above
16021,3782760170,2/11/2015,480000.0,small,minimal,2980,4074,2.0,0.0,0.0,good,good,2980,0.0,2011,0.0,98019,47.733999999999995,-121.965,2320,4255,"(-121.965, 47.733999999999995)",seattle,11-50
16022,1925059073,10/10/2014,1300000.0,moderate,minimal,2130,19180,1.0,0.0,0.0,good,good,1500,630.0,1968,,98004,47.63800000000001,-122.213,3650,19180,"(-122.213, 47.63800000000001)",lake washington,Top_ten
16023,6891800500,4/26/2015,580000.0,small,minimal,2650,9752,1.0,0.0,0.0,good,good,2650,0.0,1989,,98028,47.768,-122.259,3030,9910,"(-122.259, 47.768)",tahoma,Top_ten
16024,4319200605,6/28/2014,475000.0,small,minimal,1700,9100,1.0,0.0,0.0,good,good,1160,540.0,1998,0.0,98126,47.5369,-122.37799999999999,1590,8374,"(-122.37799999999999, 47.5369)",kent,11-50
16025,6117500460,6/30/2014,1310000.0,small,minimal,2680,12215,1.0,1.0,4.0,good,good,1590,1090.0,1956,0.0,98166,47.4396,-122.353,2960,19964,"(-122.353, 47.4396)",seattle,11-50
16026,522079022,3/27/2015,700000.0,small,minimal,2530,623779,1.0,0.0,0.0,very_good,good,2530,0.0,1980,,98038,47.4188,-121.949,2120,100623,"(-121.949, 47.4188)",federal way,51-above
16027,3066410080,9/17/2014,590000.0,small,minimal,2520,10223,2.0,0.0,0.0,good,very_good,2520,0.0,1988,0.0,98074,47.631,-122.042,2630,10091,"(-122.042, 47.631)",issaquah,Top_ten
16028,4137000280,2/22/2015,264500.0,small,minimal,1630,8346,1.0,0.0,0.0,good,good,1630,0.0,1990,0.0,98092,47.2622,-122.219,2110,8619,"(-122.219, 47.2622)",federal way,51-above
16029,2767600920,10/27/2014,465000.0,small,minimal,730,2600,1.0,0.0,0.0,very_good,bad,730,0.0,1918,0.0,98107,47.6751,-122.37899999999999,1480,3900,"(-122.37899999999999, 47.6751)",snoqualmie valley,Top_ten
16030,7972601680,3/23/2015,290000.0,small,minimal,910,7620,1.0,0.0,2.0,good,good,910,0.0,1971,,98106,47.5278,-122.34299999999999,1660,7620,"(-122.34299999999999, 47.5278)",issaquah,Top_ten
16031,1725059136,11/21/2014,1820000.0,small,average,4510,12873,2.0,0.0,2.0,good,very_good,4510,0.0,1998,0.0,98033,47.6491,-122.20100000000001,2200,8528,"(-122.20100000000001, 47.6491)",seattle,11-50
16032,4037000080,6/15/2014,416000.0,small,minimal,1110,12150,1.0,0.0,0.0,very_good,good,1110,0.0,1957,0.0,98008,47.6034,-122.12200000000001,1490,8200,"(-122.12200000000001, 47.6034)",seattle,11-50
16033,3580900290,1/28/2015,360000.0,small,minimal,1450,8940,1.0,0.0,0.0,good,good,1450,0.0,1962,,98034,47.7304,-122.24,1310,8914,"(-122.24, 47.7304)",lake washington,Top_ten
16034,7527410080,6/2/2014,585083.0,moderate,minimal,2910,36250,1.0,0.0,0.0,good,good,1590,1320.0,1977,0.0,98075,47.5916,-122.07600000000001,2910,37376,"(-122.07600000000001, 47.5916)",seattle,11-50
16035,2653000005,5/12/2014,840000.0,small,minimal,2600,2750,1.5,0.0,0.0,good,good,1620,980.0,1936,0.0,98119,47.6413,-122.35700000000001,1960,3705,"(-122.35700000000001, 47.6413)",seattle,11-50
16036,3028200080,3/24/2015,81000.0,small,minimal,730,9975,1.0,,0.0,bad,bad,730,0.0,1943,0.0,98168,47.4808,-122.315,860,9000,"(-122.315, 47.4808)",issaquah,Top_ten
16037,4218400005,1/30/2015,1290000.0,small,minimal,2440,9200,1.0,0.0,1.0,very_good,good,2440,0.0,1950,0.0,98105,47.6629,-122.26899999999999,2750,6211,"(-122.26899999999999, 47.6629)",auburn,51-above
16038,4058802335,11/25/2014,326000.0,small,minimal,2290,7380,1.0,0.0,0.0,good,good,1390,900.0,1963,,98178,47.5034,-122.245,1170,7381,"(-122.245, 47.5034)",seattle,11-50
16039,2487200680,2/24/2015,447000.0,small,minimal,720,7500,1.0,0.0,2.0,good,bad,720,0.0,1925,0.0,98136,47.5185,-122.39200000000001,1390,5000,"(-122.39200000000001, 47.5185)",federal way,51-above
16040,1950900005,10/3/2014,185000.0,small,minimal,940,7125,1.5,0.0,0.0,very_good,good,940,?,1958,0.0,98032,47.3756,-122.29700000000001,1170,7125,"(-122.29700000000001, 47.3756)",auburn,51-above
16041,6647400250,7/23/2014,439950.0,small,minimal,1540,7773,2.0,0.0,0.0,very_good,good,1540,0.0,1982,0.0,98034,47.722,-122.194,1630,7340,"(-122.194, 47.722)",seattle,11-50
16042,9407000920,10/1/2014,234000.0,small,minimal,1140,10300,1.5,0.0,0.0,very_good,bad,1140,0.0,1967,0.0,98045,47.4452,-121.77,1250,9975,"(-121.77, 47.4452)",renton,51-above
16043,8617000020,12/31/2014,485000.0,small,minimal,2100,8886,2.0,0.0,0.0,very_good,good,2100,0.0,1964,0.0,98007,47.5947,-122.134,1840,9058,"(-122.134, 47.5947)",mercer island,Top_ten
16044,1193000190,7/15/2014,750000.0,small,minimal,2670,6250,2.0,0.0,0.0,very_good,good,2020,650.0,1941,0.0,98199,47.6499,-122.391,1820,6250,"(-122.391, 47.6499)",lake washington,Top_ten
16045,7443000480,5/7/2015,865000.0,small,minimal,2750,5527,2.0,0.0,0.0,good,good,2130,620.0,1901,1987.0,98119,47.6513,-122.368,1290,1764,"(-122.368, 47.6513)",federal way,51-above
16046,2557000380,6/18/2014,287500.0,small,minimal,2570,9000,1.0,0.0,0.0,very_good,good,1590,980.0,1979,0.0,98023,47.2986,-122.37200000000001,2120,8571,"(-122.37200000000001, 47.2986)",snoqualmie valley,Top_ten
16047,4450700010,7/8/2014,375000.0,small,minimal,1660,9673,1.0,,0.0,good,good,1130,530.0,1976,0.0,98072,47.7628,-122.162,1260,9681,"(-122.162, 47.7628)",seattle,11-50
16048,1236300307,9/5/2014,565000.0,small,minimal,1700,8800,1.0,0.0,0.0,very_good,good,850,850.0,1969,,98033,47.6863,-122.189,2180,8960,"(-122.189, 47.6863)",seattle,11-50
16049,3422059249,2/19/2015,260000.0,small,average,1530,8306,2.0,0.0,0.0,good,good,1530,0.0,2010,0.0,98042,47.3528,-122.146,1930,6925,"(-122.146, 47.3528)",highline,51-above
16050,9476200290,10/17/2014,190000.0,small,minimal,1260,10900,1.0,,0.0,very_good,bad,1260,0.0,1943,,98056,47.49100000000001,-122.18799999999999,1090,8137,"(-122.18799999999999, 47.49100000000001)",seattle,11-50
16051,3812400898,9/9/2014,399950.0,moderate,minimal,2760,6420,1.0,,0.0,very_good,good,1380,1380.0,1964,0.0,98118,47.5396,-122.27600000000001,1400,7112,"(-122.27600000000001, 47.5396)",kent,11-50
16052,5422420470,3/26/2015,275000.0,small,minimal,1830,7062,2.0,0.0,0.0,good,good,1830,0.0,1990,0.0,98023,47.2895,-122.352,1820,6434,"(-122.352, 47.2895)",lake washington,Top_ten
16053,2492200280,12/2/2014,528000.0,small,minimal,2160,4086,1.0,0.0,0.0,good,good,1380,780.0,1987,0.0,98126,47.5352,-122.38,1300,4080,"(-122.38, 47.5352)",seattle,11-50
16054,4331000130,10/17/2014,315000.0,small,minimal,1770,9685,1.0,0.0,0.0,good,bad,1770,0.0,1948,0.0,98166,47.4753,-122.34200000000001,1520,11122,"(-122.34200000000001, 47.4753)",lake washington,Top_ten
16055,6073500190,8/21/2014,614306.0,small,minimal,2210,5500,1.0,,0.0,very_good,good,1410,800.0,1968,0.0,98117,47.696999999999996,-122.39,2140,6600,"(-122.39, 47.696999999999996)",federal way,51-above
16056,9522300010,3/31/2015,1490000.0,small,average,4560,14608,2.0,0.0,2.0,good,very_good,4560,0.0,1990,0.0,98034,47.6995,-122.228,4050,14226,"(-122.228, 47.6995)",lake washington,Top_ten
16057,3629910470,7/29/2014,590000.0,small,minimal,2110,3870,2.0,0.0,0.0,good,good,2110,0.0,2004,0.0,98029,47.5513,-121.994,2300,3870,"(-121.994, 47.5513)",northshore,Top_ten
16058,1250200285,3/17/2015,261500.0,small,minimal,1130,3600,1.0,0.0,0.0,good,bad,1130,0.0,1908,0.0,98144,47.5978,-122.29899999999999,1710,2231,"(-122.29899999999999, 47.5978)",auburn,51-above
16059,1509700050,5/23/2014,300000.0,small,minimal,1960,9898,2.0,0.0,0.0,good,good,1960,0.0,2001,,98030,47.3834,-122.16799999999999,2130,7662,"(-122.16799999999999, 47.3834)",highline,51-above
16060,2045800006,9/4/2014,439000.0,small,minimal,2230,4551,1.5,0.0,2.0,very_good,good,1450,780.0,1928,0.0,98178,47.5078,-122.236,2060,7200,"(-122.236, 47.5078)",bellevue,Top_ten
16061,2171400199,9/4/2014,277554.0,moderate,minimal,2350,13000,1.0,,0.0,good,good,2350,0.0,1961,0.0,98178,47.4939,-122.256,1570,11440,"(-122.256, 47.4939)",bellevue,Top_ten
16062,2123049502,6/23/2014,215000.0,small,minimal,1340,8505,1.0,,0.0,good,bad,1340,0.0,1931,,98168,47.4727,-122.29700000000001,1370,9000,"(-122.29700000000001, 47.4727)",seattle,11-50
16063,284000095,9/22/2014,1200000.0,small,minimal,2160,17861,2.0,1.0,4.0,very_good,good,2160,0.0,1956,0.0,98146,47.501999999999995,-122.385,2660,18530,"(-122.385, 47.501999999999995)",auburn,51-above
